-1,cand_id
257,25839
258,41365
259,5935
260,27859
261,18086
262,11577
263,53576
264,47920
265,40942
266,42569
267,9441
268,55414
269,28879
270,4482
271,38026
272,56233
273,34835
274,4057
275,10393
276,55947
277,48218
278,5724
279,5935
280,31681
281,27859
282,36246
283,30086
284,47266
285,18086
286,11577
287,43898
288,6591
289,50400
290,40942
291,42569
292,42569
293,42569
294,42569
295,42569
296,9441
297,45790
298,56233
299,48161
300,39208
301,38485
302,18842
303,2986
304,4057
305,10393
306,31041
307,55947
308,45661
309,48218
310,5724
311,37397
312,29252
313,5935
314,27859
315,31756
316,49859
317,27421
318,36928
319,43898
320,6591
321,50400
322,30451
323,42569
324,38082
325,4057
326,10393
327,31041
328,32477
329,55947
330,37397
331,5935
332,59207
333,57080
334,65460
335,5587
336,68194
337,69129
338,68691
339,57667
340,6591
341,42569
342,45790
343,65103
344,60035
345,58680
346,59147
347,4057
348,31041
349,55947
350,5724
351,69807
352,5935
353,59207
354,57080
355,65460
356,103109
357,68194
358,69129
359,103815
360,102149
361,6591
362,104638
363,105163
364,45790
365,102415
366,58680
367,106444
368,105134
369,32970
370,48161
371,106624
372,38082
373,102752
374,103839
375,4057
376,104780
377,31041
378,69635
379,55947
380,105117
381,111089
382,5935
383,127497
384,123694
385,68194
386,69129
387,124782
388,57667
389,50400
390,125680
391,116525
392,121593
393,126016
394,45790
395,45790
396,119214
397,127430
398,123478
399,73611
400,58680
401,122786
402,105134
403,122979
404,124888
405,102752
406,125609
407,4057
408,31041
409,125192
410,127263
411,127238
412,128796
413,134615
414,69807
415,5935
416,59207
417,137219
418,137911
419,137911
420,134559
421,68194
422,69129
423,39638
424,6591
425,142779
426,136658
427,45790
428,135822
429,137750
430,140072
431,73611
432,58680
433,124888
434,102752
435,4057
436,31041
437,82484
438,136920
439,79053
440,135064
441,144507
442,5935
443,5935
444,123694
445,152203
446,150192
447,149180
448,154500
449,153550
450,146065
451,149214
452,6591
453,50400
454,151335
455,151062
456,150322
457,142779
458,155641
459,119214
460,135822
461,155798
462,152663
463,146034
464,73611
465,155799
466,32477
467,152970
468,72747
469,146210
470,152257
471,128796
472,134615
473,69807
474,144507
475,165793
476,32477
477,174927
478,5935
479,167378
480,173425
481,137911
482,146065
483,68194
484,170819
485,168011
486,6591
487,162603
488,150322
489,160054
490,45790
491,135822
492,170966
493,167063
494,167063
495,152663
496,146034
497,168269
498,166198
499,31041
500,169056
501,72747
502,176353
503,176371
504,176535
505,144507
506,176797
507,5935
508,181969
509,149180
510,179060
511,65570
512,132900
513,182938
514,6591
515,50400
516,150322
517,135822
518,152663
519,73611
520,155799
521,179731
522,181417
523,182447
524,184625
525,72747
526,178452
527,136920
528,176371
529,186559
530,187001
531,144507
532,186152
533,186018
534,186018
535,189494
536,5935
537,190952
538,193076
539,195436
540,191565
541,190933
542,195284
543,192955
544,150322
545,152663
546,194432
547,179731
548,191015
549,190284
550,194121
551,195406
552,441
553,441
554,441
555,441
556,441
557,441
558,441
559,441
560,441
561,441
562,441
563,441
564,441
565,6923
566,2672
567,13083
568,4058
569,24468
570,6923
571,23576
572,4058
573,24468
574,37674
575,6923
576,55544
577,4058
578,52353
579,30800
580,34065
581,55544
582,4058
583,55544
584,53134
585,4058
586,55544
587,66513
588,68890
589,4058
590,37674
591,107660
592,102318
593,110696
594,4058
595,110594
596,108411
597,117323
598,107660
599,4058
600,128409
601,136517
602,107660
603,135968
604,141533
605,4058
606,135733
607,137240
608,137177
609,150949
610,136517
611,107660
612,4058
613,156665
614,156443
615,173265
616,171981
617,150949
618,4058
619,171842
620,177734
621,150949
622,177966
623,4058
624,137240
625,4058
626,192432
627,190498
628,190515
629,189386
630,194642
631,4916
632,4171
633,2616
634,22886
635,4916
636,4171
637,4171
638,4171
639,4171
640,111220
641,124952
642,4171
643,127695
644,129227
645,75861
646,185788
647,191317
648,65606
649,5237
650,34420
651,2213
652,49857
653,33619
654,33619
655,2213
656,69285
657,116913
658,134963
659,128648
660,140244
661,70114
662,128648
663,154892
664,149385
665,70114
666,161370
667,70114
668,176329
669,183002
670,70114
671,191315
672,70114
673,2213
674,54257
675,54257
676,54257
677,54257
678,187950
679,187950
680,28844
681,3051
682,3051
683,28844
684,3051
685,3051
686,28423
687,3051
688,28423
689,28423
690,28423
691,119977
692,28423
693,119977
694,156337
695,166406
696,166406
697,156337
698,18226
699,6789
700,6789
701,66902
702,49397
703,49397
704,43114
705,65791
706,138453
707,192365
708,1470
709,195
710,9301
711,9301
712,49714
713,9301
714,46639
715,52804
716,9301
717,195
718,52804
719,9301
720,46639
721,195
722,9301
723,110232
724,103791
725,9301
726,104775
727,9301
728,136743
729,9301
730,104775
731,103791
732,195
733,54286
734,23418
735,23418
736,23418
737,137834
738,54986
739,54986
740,174983
741,174983
742,37526
743,36515
744,36515
745,2223
746,21676
747,10091
748,5466
749,13972
750,10231
751,3275
752,2800
753,12323
754,6052
755,200
756,11559
757,13856
758,3941
759,10819
760,5466
761,15916
762,13972
763,1603
764,3275
765,12323
766,6052
767,11559
768,35303
769,4545
770,55652
771,5466
772,13972
773,1603
774,3275
775,43617
776,12323
777,15691
778,6052
779,11559
780,3941
781,41630
782,48107
783,13972
784,1603
785,3275
786,12323
787,35001
788,15691
789,6052
790,4545
791,36582
792,48754
793,35303
794,50853
795,48789
796,13972
797,33054
798,1603
799,3275
800,6052
801,37929
802,4545
803,29555
804,3941
805,50853
806,13972
807,59120
808,3275
809,17818
810,56797
811,6052
812,4545
813,11559
814,56704
815,50853
816,106848
817,107885
818,13972
819,1603
820,102973
821,56797
822,105003
823,103075
824,15691
825,105080
826,6052
827,104396
828,103650
829,37929
830,4545
831,109754
832,101956
833,101956
834,56704
835,3941
836,50853
837,121002
838,125429
839,121464
840,13972
841,125624
842,123657
843,103075
844,122813
845,6052
846,119226
847,103650
848,4545
849,119987
850,125401
851,101956
852,56704
853,50853
854,130300
855,134538
856,134625
857,139803
858,142656
859,121002
860,125429
861,142915
862,13972
863,138306
864,141117
865,125624
866,103075
867,122813
868,80864
869,6052
870,139762
871,119226
872,136552
873,135398
874,4545
875,101956
876,101956
877,56704
878,3941
879,144540
880,142656
881,153043
882,125429
883,142915
884,155789
885,154861
886,102973
887,105003
888,103075
889,122813
890,15691
891,71443
892,119226
893,135398
894,56704
895,149801
896,50853
897,125429
898,142915
899,155789
900,155789
901,170511
902,102973
903,175812
904,145295
905,103075
906,122813
907,171500
908,172786
909,119226
910,166806
911,56704
912,3941
913,182592
914,184134
915,170511
916,102973
917,175812
918,145295
919,103075
920,122813
921,71443
922,172786
923,177363
924,179377
925,56704
926,149801
927,186572
928,155789
929,170511
930,193095
931,175812
932,145295
933,103075
934,122813
935,172786
936,193440
937,56704
938,3941
939,193622
940,149801
941,13958
942,16913
943,54017
944,105054
945,125237
946,141169
947,125237
948,153218
949,125237
950,125237
951,13536
952,13536
953,13536
954,13536
955,13536
956,13536
957,13536
958,39251
959,125615
960,171100
961,184612
962,183719
963,184536
964,184612
965,190792
966,183719
967,54184
968,56573
969,68582
970,116975
971,68582
972,127418
973,138261
974,138072
975,144594
976,151674
977,151673
978,68582
979,171417
980,171417
981,176106
982,182453
983,179607
984,177554
985,178160
986,192377
987,16527
988,56028
989,56028
990,56028
991,56028
992,56028
993,1465
994,13524
995,6925
996,7850
997,9077
998,3276
999,3050
1000,12397
1001,10309
1002,2674
1003,12707
1004,13622
1005,10822
1006,9930
1007,10079
1008,20150
1009,5467
1010,12440
1011,3277
1012,380
1013,812
1014,4919
1015,4059
1016,8171
1017,19482
1018,6925
1019,7850
1020,9077
1021,3276
1022,3050
1023,25015
1024,2674
1025,25710
1026,2377
1027,18071
1028,5621
1029,25879
1030,19950
1031,20150
1032,5467
1033,25684
1034,20101
1035,3277
1036,380
1037,812
1038,4059
1039,23810
1040,6925
1041,7850
1042,50523
1043,9077
1044,53840
1045,3050
1046,25015
1047,41121
1048,54027
1049,2674
1050,2377
1051,50706
1052,27782
1053,27990
1054,22404
1055,40512
1056,2176
1057,50697
1058,19950
1059,31067
1060,28229
1061,47878
1062,40521
1063,20150
1064,42913
1065,5467
1066,3277
1067,380
1068,812
1069,4059
1070,8171
1071,44810
1072,47432
1073,43220
1074,41421
1075,9077
1076,53840
1077,41991
1078,50518
1079,3276
1080,3050
1081,25015
1082,25710
1083,2377
1084,44099
1085,5621
1086,40512
1087,2176
1088,42349
1089,19950
1090,27569
1091,27554
1092,28098
1093,47878
1094,41454
1095,42981
1096,36604
1097,39220
1098,42913
1099,5467
1100,33095
1101,25684
1102,20101
1103,3277
1104,29110
1105,380
1106,42116
1107,42116
1108,42116
1109,42116
1110,812
1111,23810
1112,8171
1113,25503
1114,47432
1115,6925
1116,41421
1117,9077
1118,53840
1119,3050
1120,42791
1121,38691
1122,2377
1123,43181
1124,44099
1125,42349
1126,52833
1127,28098
1128,32314
1129,47878
1130,41454
1131,42981
1132,37790
1133,36189
1134,42913
1135,5467
1136,3277
1137,28166
1138,380
1139,44031
1140,59257
1141,25503
1142,57089
1143,41421
1144,53840
1145,56642
1146,58198
1147,3050
1148,42791
1149,44099
1150,27782
1151,27990
1152,22404
1153,5621
1154,69074
1155,56856
1156,59744
1157,42349
1158,19950
1159,68768
1160,32314
1161,47878
1162,41454
1163,42981
1164,37790
1165,42913
1166,56680
1167,3277
1168,380
1169,66466
1170,69974
1171,8171
1172,90405
1173,25503
1174,3050
1175,108889
1176,107773
1177,25710
1178,103085
1179,69543
1180,106656
1181,107308
1182,44099
1183,27782
1184,56856
1185,109346
1186,104464
1187,110493
1188,32314
1189,47878
1190,108589
1191,41454
1192,42981
1193,66694
1194,107280
1195,42913
1196,3277
1197,104596
1198,110805
1199,28166
1200,380
1201,101077
1202,66466
1203,111197
1204,25503
1205,41421
1206,53840
1207,122981
1208,117809
1209,78207
1210,126039
1211,120317
1212,124900
1213,103085
1214,69543
1215,119098
1216,27782
1217,5621
1218,69074
1219,121484
1220,56856
1221,119967
1222,19950
1223,125773
1224,31067
1225,32314
1226,47878
1227,126856
1228,122980
1229,120043
1230,128078
1231,41454
1232,124972
1233,117016
1234,42981
1235,120167
1236,37790
1237,117017
1238,120016
1239,122234
1240,127659
1241,3277
1242,122929
1243,104596
1244,110805
1245,28166
1246,8171
1247,135709
1248,25503
1249,41421
1250,126039
1251,136377
1252,124900
1253,139023
1254,139406
1255,27782
1256,22404
1257,136445
1258,52833
1259,139011
1260,28098
1261,32314
1262,47878
1263,108589
1264,141278
1265,141278
1266,128078
1267,137314
1268,42981
1269,120167
1270,140737
1271,140341
1272,122234
1273,136062
1274,135358
1275,139113
1276,104596
1277,136105
1278,138473
1279,812
1280,8171
1281,144184
1282,150691
1283,25503
1284,155520
1285,151677
1286,151676
1287,151091
1288,154206
1289,139023
1290,103085
1291,151336
1292,151013
1293,5621
1294,151678
1295,150533
1296,52833
1297,31067
1298,28098
1299,154595
1300,32314
1301,126856
1302,128078
1303,151675
1304,124972
1305,42981
1306,136062
1307,153681
1308,149014
1309,104596
1310,136105
1311,28166
1312,134072
1313,138473
1314,111197
1315,166085
1316,25503
1317,41421
1318,166018
1319,139023
1320,169315
1321,159376
1322,151013
1323,27782
1324,151678
1325,109346
1326,19950
1327,52833
1328,28098
1329,32314
1330,47878
1331,42981
1332,169817
1333,140737
1334,136062
1335,166911
1336,153681
1337,136105
1338,28166
1339,138473
1340,176148
1341,176616
1342,25503
1343,162977
1344,151677
1345,177619
1346,151091
1347,178754
1348,178026
1349,177045
1350,151013
1351,27782
1352,5621
1353,178042
1354,185008
1355,182141
1356,180634
1357,52833
1358,28098
1359,180796
1360,32314
1361,178543
1362,182110
1363,128078
1364,124972
1365,183961
1366,180782
1367,183411
1368,136062
1369,153681
1370,178947
1371,178641
1372,28166
1373,138473
1374,180605
1375,109346
1376,190208
1377,25503
1378,151013
1379,188420
1380,27782
1381,188295
1382,190761
1383,182141
1384,189975
1385,180634
1386,32314
1387,47878
1388,190719
1389,189562
1390,128078
1391,183961
1392,188167
1393,136062
1394,153681
1395,28166
1396,130221
1397,4920
1398,4920
1399,4920
1400,4920
1401,12203
1402,11892
1403,3956
1404,10875
1405,4920
1406,4920
1407,4920
1408,4920
1409,11892
1410,16691
1411,3956
1412,16883
1413,10875
1414,20684
1415,4920
1416,4920
1417,4920
1418,4920
1419,16691
1420,3956
1421,16883
1422,10875
1423,4920
1424,37482
1425,45664
1426,32442
1427,59517
1428,37482
1429,59644
1430,59517
1431,105488
1432,102589
1433,37482
1434,3956
1435,105151
1436,59517
1437,37482
1438,3956
1439,105151
1440,120074
1441,150950
1442,3956
1443,105151
1444,120074
1445,149750
1446,150950
1447,3956
1448,105151
1449,149750
1450,150950
1451,3956
1452,180774
1453,149750
1454,3956
1455,178270
1456,177541
1457,180206
1458,186685
1459,180774
1460,191068
1461,193597
1462,3956
1463,193391
1464,177541
1465,5937
1466,5937
1467,5937
1468,5937
1469,5937
1470,5937
1471,5937
1472,127290
1473,119881
1474,127290
1475,154727
1476,168650
1477,177357
1478,127290
1479,182126
1480,183160
1481,187118
1482,177357
1483,127290
1484,194534
1485,183160
1486,189752
1487,59999
1488,59999
1489,59999
1490,59999
1491,5469
1492,5469
1493,18592
1494,49524
1495,38800
1496,49386
1497,49386
1498,35107
1499,38800
1500,68249
1501,35107
1502,49524
1503,68249
1504,105169
1505,49524
1506,49386
1507,35107
1508,49524
1509,135686
1510,49524
1511,49524
1512,35107
1513,49524
1514,170962
1515,175208
1516,49524
1517,49524
1518,180121
1519,35107
1520,180932
1521,35107
1522,193697
1523,49524
1524,194029
1525,172958
1526,108187
1527,120045
1528,108187
1529,120045
1530,108187
1531,154015
1532,120045
1533,120045
1534,168245
1535,168245
1536,120045
1537,168245
1538,50836
1539,46603
1540,37389
1541,6560
1542,6560
1543,6560
1544,12537
1545,12537
1546,12537
1547,12537
1548,12537
1549,12537
1550,12537
1551,12537
1552,12537
1553,12537
1554,4730
1555,4730
1556,35877
1557,36045
1558,26425
1559,25756
1560,32665
1561,56086
1562,31665
1563,37303
1564,26425
1565,37303
1566,50624
1567,37303
1568,37303
1569,125168
1570,141328
1571,156212
1572,170123
1573,180277
1574,190939
1575,180404
1576,180404
1577,190758
1578,10167
1579,10167
1580,45756
1581,10167
1582,45756
1583,45756
1584,43608
1585,43608
1586,27293
1587,43608
1588,69516
1589,126930
1590,69516
1591,126930
1592,126930
1593,69516
1594,126930
1595,168135
1596,168135
1597,20891
1598,18058
1599,26126
1600,20891
1601,33248
1602,20891
1603,33248
1604,42274
1605,33323
1606,20891
1607,33248
1608,42274
1609,67019
1610,33248
1611,42274
1612,107277
1613,52424
1614,67019
1615,126838
1616,52424
1617,119969
1618,90341
1619,52424
1620,119969
1621,151528
1622,173074
1623,173074
1624,173074
1625,126838
1626,170571
1627,182347
1628,182134
1629,42274
1630,21051
1631,22122
1632,21705
1633,21673
1634,21051
1635,21955
1636,7894
1637,9035
1638,14407
1639,3752
1640,10363
1641,959
1642,13948
1643,3278
1644,3877
1645,14456
1646,22122
1647,955
1648,3419
1649,7564
1650,10480
1651,14915
1652,12343
1653,3740
1654,12137
1655,13841
1656,16733
1657,12121
1658,7331
1659,3049
1660,7462
1661,12826
1662,2675
1663,12790
1664,3986
1665,15364
1666,4269
1667,13915
1668,625
1669,10513
1670,2728
1671,389
1672,6790
1673,7332
1674,13287
1675,11948
1676,14796
1677,17756
1678,7894
1679,9035
1680,3752
1681,13948
1682,16917
1683,17034
1684,25739
1685,3278
1686,14456
1687,3419
1688,7564
1689,12343
1690,3740
1691,26016
1692,12137
1693,16733
1694,19837
1695,23426
1696,18879
1697,7532
1698,7331
1699,19504
1700,3049
1701,7462
1702,20235
1703,2675
1704,21300
1705,13915
1706,21188
1707,625
1708,10513
1709,21051
1710,2728
1711,6790
1712,21175
1713,7332
1714,25575
1715,20068
1716,20237
1717,21072
1718,17756
1719,51615
1720,7894
1721,28287
1722,9035
1723,33116
1724,3752
1725,54554
1726,13948
1727,55217
1728,3278
1729,3877
1730,14456
1731,7564
1732,40689
1733,20195
1734,14915
1735,38134
1736,56203
1737,26604
1738,12343
1739,3740
1740,26016
1741,29461
1742,12137
1743,16733
1744,54710
1745,26649
1746,7331
1747,3049
1748,7462
1749,33789
1750,20235
1751,54247
1752,2675
1753,3986
1754,13915
1755,41593
1756,54533
1757,2728
1758,53733
1759,7332
1760,13287
1761,54538
1762,55531
1763,41770
1764,7894
1765,41785
1766,9035
1767,33116
1768,3752
1769,40605
1770,36285
1771,36193
1772,48034
1773,41855
1774,17034
1775,33823
1776,3278
1777,3877
1778,14456
1779,31649
1780,7564
1781,36368
1782,38134
1783,56203
1784,46530
1785,12343
1786,3740
1787,26016
1788,50183
1789,54710
1790,27809
1791,38511
1792,40632
1793,3049
1794,2675
1795,41593
1796,54533
1797,2728
1798,45118
1799,40656
1800,7332
1801,32859
1802,43621
1803,27423
1804,31189
1805,29446
1806,7894
1807,41785
1808,9035
1809,44012
1810,3752
1811,40605
1812,48270
1813,49739
1814,31084
1815,51732
1816,41958
1817,41855
1818,17034
1819,3278
1820,14456
1821,33111
1822,7564
1823,34998
1824,38134
1825,56203
1826,46530
1827,52867
1828,3740
1829,12137
1830,54710
1831,26649
1832,27809
1833,49320
1834,38973
1835,3049
1836,23481
1837,3986
1838,32777
1839,625
1840,53240
1841,2728
1842,48525
1843,45473
1844,43621
1845,27423
1846,31189
1847,20237
1848,53205
1849,17756
1850,58500
1851,41785
1852,65042
1853,58944
1854,9035
1855,3752
1856,57209
1857,48270
1858,49739
1859,36285
1860,51732
1861,59924
1862,57815
1863,66092
1864,67715
1865,66353
1866,3877
1867,14456
1868,33111
1869,59579
1870,31649
1871,7564
1872,38134
1873,56203
1874,54710
1875,49627
1876,16716
1877,57950
1878,69110
1879,68065
1880,27809
1881,7532
1882,57692
1883,3049
1884,32777
1885,2728
1886,68761
1887,43621
1888,31189
1889,20237
1890,57033
1891,93852
1892,93853
1893,9035
1894,106354
1895,109632
1896,105136
1897,3752
1898,48270
1899,49739
1900,104444
1901,51732
1902,109429
1903,110535
1904,109154
1905,66353
1906,103270
1907,14456
1908,33111
1909,31649
1910,7564
1911,56203
1912,105067
1913,32277
1914,12137
1915,42301
1916,106673
1917,107281
1918,103744
1919,104133
1920,16716
1921,15800
1922,69647
1923,69110
1924,108879
1925,84624
1926,3049
1927,79425
1928,23481
1929,58940
1930,110598
1931,3986
1932,32777
1933,2728
1934,68761
1935,54741
1936,48525
1937,104173
1938,104118
1939,43621
1940,31189
1941,60195
1942,82658
1943,110535
1944,112224
1945,112274
1946,41785
1947,58723
1948,122988
1949,122035
1950,109632
1951,126305
1952,3752
1953,48270
1954,49739
1955,36285
1956,123166
1957,110535
1958,109154
1959,57815
1960,103270
1961,3877
1962,121859
1963,33111
1964,117430
1965,31649
1966,7564
1967,127823
1968,124679
1969,38134
1970,56203
1971,119968
1972,121421
1973,103744
1974,125021
1975,122643
1976,16716
1977,120653
1978,117817
1979,120237
1980,84624
1981,7462
1982,127340
1983,67682
1984,38801
1985,21300
1986,110598
1987,32777
1988,119399
1989,117471
1990,117625
1991,68761
1992,54741
1993,123161
1994,122831
1995,43621
1996,127721
1997,123412
1998,60195
1999,121339
2000,126149
2001,112274
2002,134528
2003,137535
2004,58944
2005,140873
2006,3752
2007,48270
2008,129972
2009,49739
2010,135692
2011,140781
2012,134961
2013,138039
2014,138390
2015,109154
2016,57815
2017,121859
2018,33111
2019,142518
2020,140751
2021,136439
2022,7564
2023,139791
2024,38134
2025,56203
2026,139324
2027,141243
2028,12137
2029,141984
2030,136256
2031,135987
2032,77138
2033,103744
2034,120653
2035,117817
2036,69110
2037,137138
2038,142095
2039,84624
2040,140891
2041,137457
2042,7462
2043,140953
2044,137957
2045,135090
2046,137106
2047,23481
2048,21300
2049,110598
2050,389
2051,389
2052,389
2053,389
2054,389
2055,389
2056,389
2057,389
2058,68761
2059,54741
2060,140002
2061,139263
2062,25575
2063,138662
2064,43621
2065,142015
2066,59374
2067,60195
2068,137843
2069,145360
2070,112274
2071,122035
2072,151092
2073,151089
2074,151680
2075,48270
2076,129972
2077,49739
2078,36285
2079,148427
2080,144646
2081,134961
2082,138039
2083,152452
2084,121859
2085,136439
2086,7564
2087,40689
2088,139791
2089,129304
2090,153929
2091,151232
2092,103744
2093,153149
2094,104133
2095,16716
2096,120653
2097,147763
2098,117817
2099,69110
2100,150951
2101,154060
2102,151529
2103,152129
2104,137457
2105,152156
2106,140953
2107,154964
2108,137957
2109,152961
2110,153108
2111,135090
2112,137106
2113,152079
2114,21300
2115,110598
2116,151681
2117,154976
2118,146113
2119,151451
2120,117471
2121,68761
2122,54741
2123,139263
2124,149708
2125,43621
2126,150694
2127,142015
2128,60195
2129,155983
2130,166092
2131,145360
2132,165629
2133,159510
2134,112274
2135,142015
2136,168592
2137,168166
2138,156120
2139,174439
2140,3752
2141,48270
2142,166194
2143,167048
2144,167048
2145,49739
2146,172044
2147,148427
2148,170575
2149,144646
2150,166282
2151,138039
2152,57815
2153,121859
2154,170570
2155,7564
2156,127823
2157,40689
2158,139324
2159,141984
2160,103744
2161,171766
2162,171564
2163,168790
2164,156407
2165,167546
2166,172227
2167,84624
2168,171085
2169,137957
2170,175707
2171,90045
2172,137106
2173,110598
2174,171404
2175,154976
2176,168001
2177,117471
2178,149707
2179,169131
2180,68761
2181,171987
2182,171197
2183,54741
2184,139263
2185,149708
2186,142015
2187,60195
2188,176582
2189,112274
2190,176732
2191,177613
2192,58944
2193,168166
2194,109632
2195,183358
2196,48270
2197,167048
2198,49739
2199,184378
2200,181380
2201,36285
2202,184598
2203,130478
2204,144646
2205,177615
2206,7564
2207,40689
2208,183704
2209,145360
2210,171766
2211,120653
2212,168790
2213,179276
2214,179494
2215,182663
2216,84624
2217,182923
2218,137957
2219,178022
2220,152961
2221,178408
2222,135090
2223,137106
2224,152079
2225,178735
2226,183792
2227,110598
2228,43762
2229,154976
2230,185409
2231,117471
2232,149707
2233,68761
2234,54741
2235,139263
2236,182615
2237,142015
2238,60195
2239,186625
2240,186694
2241,145360
2242,112274
2243,186575
2244,191718
2245,190146
2246,194125
2247,192794
2248,192987
2249,156120
2250,194062
2251,3752
2252,142380
2253,48270
2254,188684
2255,49739
2256,193327
2257,187912
2258,188151
2259,144646
2260,57815
2261,17034
2262,7564
2263,40689
2264,194500
2265,139324
2266,192756
2267,141984
2268,171766
2269,120653
2270,168790
2271,193760
2272,194433
2273,192709
2274,195088
2275,192131
2276,84624
2277,193997
2278,193348
2279,137957
2280,178022
2281,191668
2282,193238
2283,194019
2284,191357
2285,191461
2286,21300
2287,110598
2288,194111
2289,43762
2290,154976
2291,192423
2292,168001
2293,185409
2294,149707
2295,193903
2296,54741
2297,190970
2298,192725
2299,142015
2300,158056
2301,57277
2302,57277
2303,50514
2304,32887
2305,38695
2306,27104
2307,26949
2308,26884
2309,26949
2310,26884
2311,7135
2312,26949
2313,8106
2314,4923
2315,19589
2316,26949
2317,15997
2318,8106
2319,21589
2320,34003
2321,1533
2322,19589
2323,26949
2324,56207
2325,8106
2326,31800
2327,45005
2328,42329
2329,19589
2330,26949
2331,15997
2332,45005
2333,43934
2334,19589
2335,26949
2336,65651
2337,26949
2338,69277
2339,65595
2340,104665
2341,65651
2342,19589
2343,26949
2344,26949
2345,109290
2346,106427
2347,121894
2348,126894
2349,116958
2350,125097
2351,65651
2352,43934
2353,116978
2354,26949
2355,121838
2356,137409
2357,140774
2358,126894
2359,137036
2360,125097
2361,135986
2362,141377
2363,65651
2364,141777
2365,116978
2366,26949
2367,134242
2368,152588
2369,125097
2370,153114
2371,154018
2372,152588
2373,140774
2374,167688
2375,125097
2376,168335
2377,168091
2378,152588
2379,182069
2380,180294
2381,18723
2382,182893
2383,181225
2384,179706
2385,182331
2386,178323
2387,178407
2388,178484
2389,67508
2390,182331
2391,186610
2392,190754
2393,152588
2394,180294
2395,190988
2396,181225
2397,188352
2398,191806
2399,59329
2400,59329
2401,22586
2402,513
2403,513
2404,16628
2405,2456
2406,8706
2407,17615
2408,18702
2409,33238
2410,33238
2411,47981
2412,37268
2413,47981
2414,47981
2415,69382
2416,67525
2417,47981
2418,122992
2419,47981
2420,130546
2421,2456
2422,47981
2423,149388
2424,147752
2425,146096
2426,47981
2427,146096
2428,47981
2429,178236
2430,176841
2431,185313
2432,130546
2433,184045
2434,145280
2435,145280
2436,130546
2437,178236
2438,189184
2439,187179
2440,184045
2441,145280
2442,1968
2443,194657
2444,67334
2445,67334
2446,22612
2447,188647
2448,27083
2449,27083
2450,12895
2451,27083
2452,27083
2453,36890
2454,50073
2455,58283
2456,69413
2457,105315
2458,104375
2459,128056
2460,69413
2461,142109
2462,128056
2463,69413
2464,12895
2465,69413
2466,152765
2467,12895
2468,152765
2469,67657
2470,107299
2471,67657
2472,67657
2473,144629
2474,68904
2475,97776
2476,172025
2477,181039
2478,173
2479,173
2480,189323
2481,25509
2482,30196
2483,172649
2484,185091
2485,54288
2486,176227
2487,176227
2488,188196
2489,27105
2490,27105
2491,27105
2492,27105
2493,27105
2494,16673
2495,10313
2496,11046
2497,5235
2498,24367
2499,11488
2500,9079
2501,24762
2502,25527
2503,25643
2504,24367
2505,9079
